local_prefix,local_code,vocabulary,mapped_to_code,mapped_to_description
AEMPS,801480,RxNorm,49276,doxazosin
AEMPS,801480,Strength,8 MG,
AEMPS,801480,Route,Oral Product,
AEMPS,801837,Strength,20 MG/ML,
AEMPS,801837,RxNorm,25033,cefixime
AEMPS,801837,Route,Oral Product,
AEMPS,802033,RxNorm,36437,sertraline
AEMPS,802033,Strength,50 MG,
AEMPS,802033,Route,Oral Product,
AEMPS,802306,RxNorm,11423,zinc oxide
AEMPS,802306,Strength,250 MG,
AEMPS,802306,Route,Topical Product,
AEMPS,802769,Strength,2 MG/ML,
AEMPS,802769,RxNorm,3639,doxorubicin
AEMPS,802769,Route,Injectable Product,
AEMPS,802785,RxNorm,386938,follitropin alfa
AEMPS,802785,Strength,600 UNT/ML,
AEMPS,802785,Route,Injectable Product,
AEMPS,802926,Strength,100 MG,
AEMPS,802926,RxNorm,195085,efavirenz
AEMPS,802926,Route,Oral Product,
AEMPS,803361,RxNorm,10524,threonine
AEMPS,803361,RxNorm,10898,tryptophan
AEMPS,803361,RxNorm,1091,arginine
AEMPS,803361,RxNorm,11115,valine
AEMPS,803361,RxNorm,1157,asparagine
AEMPS,803361,RxNorm,1169,aspartic acid
AEMPS,803361,RxNorm,197,acetylcysteine
AEMPS,803361,RxNorm,31005,N-acetyltyrosine
AEMPS,803361,RxNorm,426,alanine
AEMPS,803361,RxNorm,4919,glycine
AEMPS,803361,RxNorm,5340,histidine
AEMPS,803361,RxNorm,6033,isoleucine
AEMPS,803361,RxNorm,6308,leucine
AEMPS,803361,RxNorm,6536,lysine
AEMPS,803361,RxNorm,6837,methionine
AEMPS,803361,RxNorm,70602,glutamate
AEMPS,803361,RxNorm,7704,ornithine
AEMPS,803361,RxNorm,8156,phenylalanine
AEMPS,803361,RxNorm,8737,proline
AEMPS,803361,RxNorm,9671,serine
AEMPS,803361,Route,Injectable Product,
AEMPS,803668,Strength,100 MG,
AEMPS,803668,RxNorm,6672,mebendazole
AEMPS,803668,Route,Oral Product,
AEMPS,803692,RxNorm,4850,glucose
AEMPS,803692,RxNorm,56466,sodium citrate
AEMPS,803692,RxNorm,8591,potassium chloride
AEMPS,803692,RxNorm,9863,sodium chloride
AEMPS,803692,Route,Oral Product,
AEMPS,803759,RxNorm,1589,biperiden
AEMPS,803759,Strength,4 MG,
AEMPS,803759,Route,Oral Product,
AEMPS,803817,RxNorm,1589,biperiden
AEMPS,803817,Strength,2 MG,
AEMPS,803817,Route,Oral Product,
AEMPS,804062,RxNorm,1589,biperiden
AEMPS,804062,Strength,5 MG/ML,
AEMPS,804062,Route,Injectable Product,
AEMPS,804310,RxNorm,81647,phenylbutyrate
AEMPS,804310,Route,Oral Product,
AEMPS,804328,Strength,25 MG,
AEMPS,804328,RxNorm,5487,hydrochlorothiazide
AEMPS,804328,Route,Oral Product,
AEMPS,804633,Strength,1 MG,
AEMPS,804633,RxNorm,6902,methylprednisolone
AEMPS,804633,Route,Topical Product,
AEMPS,804757,RxNorm,36117,salmeterol
AEMPS,804757,RxNorm,41126,fluticasone
AEMPS,804757,Route,Inhalant Product,
AEMPS,804997,RxNorm,36117,salmeterol
AEMPS,804997,RxNorm,41126,fluticasone
AEMPS,804997,Route,Inhalant Product,
AEMPS,805440,RxNorm,612,aluminum hydroxide
AEMPS,806067,RxNorm,3521,dipyridamole
AEMPS,806067,Strength,5 MG/ML,
AEMPS,806067,Route,Injectable Product,
AEMPS,806224,Strength,0.4 MG/ML,
AEMPS,806224,RxNorm,22697,dexchlorpheniramine
AEMPS,806224,Route,Oral Product,
AEMPS,806554,Strength,180 MG,
AEMPS,806554,RxNorm,3443,diltiazem
AEMPS,806554,Route,Oral Product,
AEMPS,806745,RxNorm,1514,betamethasone
AEMPS,806745,RxDrug,578803,betamethasone 3 MG/ML / betamethasone acetate 3 MG/ML Injectable Suspension
AEMPS,806745,Route,Injectable Product,
AEMPS,806836,RxNorm,28382,lacidipine
AEMPS,806836,Strength,4 MG,
AEMPS,806836,Route,Oral Product,
AEMPS,807404,Strength,10 MG/ML,
AEMPS,807404,RxNorm,53654,nevirapine
AEMPS,807404,Route,Oral Product,
AEMPS,807420,RxNorm,183379,rivastigmine
AEMPS,807420,Strength,2 MG/ML,
AEMPS,807420,Route,Oral Product,
AEMPS,807651,RxNorm,1514,betamethasone
AEMPS,807651,Route,Injectable Product,
AEMPS,808220,RxNorm,22697,dexchlorpheniramine
AEMPS,808220,RxNorm,508,allantoin
AEMPS,808220,Route,Topical Product,
AEMPS,808386,Strength,100 MG,
AEMPS,808386,RxNorm,10819,trimebutine
AEMPS,808386,Route,Oral Product,
AEMPS,808956,RxNorm,30009,miglitol
AEMPS,808956,Strength,50 MG,
AEMPS,808956,Route,Oral Product,
AEMPS,809152,RxNorm,8588,potassium
AEMPS,809319,Strength,10 MG/ML,
AEMPS,809319,RxNorm,9392,ritodrine
AEMPS,809319,Route,Injectable Product,
AEMPS,809327,Strength,10 MG,
AEMPS,809327,RxNorm,9392,ritodrine
AEMPS,809327,Route,Oral Product,
AEMPS,809343,RxNorm,42355,fluvoxamine
AEMPS,809343,Strength,50 MG,
AEMPS,809343,Route,Oral Product,
AEMPS,809459,Strength,2 MG,
AEMPS,809459,RxNorm,22697,dexchlorpheniramine
AEMPS,809459,Route,Oral Product,
AEMPS,809558,Strength,1 MG,
AEMPS,809558,RxNorm,6470,lorazepam
AEMPS,809558,Route,Oral Product,
AEMPS,809657,Strength,10 MG,
AEMPS,809657,RxNorm,8640,prednisone
AEMPS,809657,Route,Oral Product,
AEMPS,809681,Strength,5 MG,
AEMPS,809681,RxNorm,8640,prednisone
AEMPS,809681,Route,Oral Product,
AEMPS,810168,Strength,10 MG,
AEMPS,810168,RxNorm,7514,norethindrone
AEMPS,810168,Route,Oral Product,
AEMPS,811869,RxNorm,190521,abacavir
AEMPS,811869,Strength,300 MG,
AEMPS,811869,Route,Oral Product,
AEMPS,812065,Strength,10 MG/ML,
AEMPS,812065,RxNorm,3041,cytarabine
AEMPS,812065,Route,Injectable Product,
AEMPS,812107,Strength,100 MG,
AEMPS,812107,RxNorm,191831,infliximab
AEMPS,812107,Route,Injectable Product,
AEMPS,812685,RxNorm,42375,leuprolide
AEMPS,812966,RxNorm,114202,lactate
AEMPS,812966,RxNorm,1901,calcium chloride
AEMPS,812966,RxNorm,36676,sodium bicarbonate
AEMPS,812966,RxNorm,4850,glucose
AEMPS,812966,RxNorm,6579,magnesium chloride
AEMPS,812966,RxNorm,8591,potassium chloride
AEMPS,812966,RxNorm,9863,sodium chloride
AEMPS,812966,Route,Injectable Product,
AEMPS,813063,Strength,20 MG/ML,
AEMPS,813063,RxNorm,51499,irinotecan
AEMPS,813063,Route,Injectable Product,
AEMPS,813071,RxNorm,22697,dexchlorpheniramine
AEMPS,813071,Strength,5 MG/ML,
AEMPS,813071,Route,Injectable Product,
AEMPS,813576,Strength,100 UNT/ML,
AEMPS,813576,RxNorm,139825,insulin detemir
AEMPS,813576,Route,Injectable Product,
AEMPS,813584,Strength,12 MG,
AEMPS,813584,RxNorm,36387,"sennosides, USP"
AEMPS,813584,Route,Oral Product,
AEMPS,814707,RxNorm,4110,ethambutol
AEMPS,814707,RxNorm,6038,isoniazid
AEMPS,814707,RxNorm,8987,pyrazinamide
AEMPS,814707,RxNorm,9384,rifampin
AEMPS,814707,Route,Oral Product,
AEMPS,814947,Strength,20 MG/ML,
AEMPS,814947,RxNorm,51499,irinotecan
AEMPS,814947,Route,Injectable Product,
AEMPS,815241,RxNorm,2473,chondroitin sulfates
AEMPS,815241,Strength,400 MG,
AEMPS,815241,Route,Oral Product,
AEMPS,815407,Strength,200 MG,
AEMPS,815407,RxNorm,281,acyclovir
AEMPS,815407,Route,Oral Product,
AEMPS,815563,RxNorm,281,acyclovir
AEMPS,815563,Strength,800 MG,
AEMPS,815563,Route,Oral Product,
AEMPS,815621,RxNorm,281,acyclovir
AEMPS,815621,Strength,50 MG,
AEMPS,815621,Route,Topical Product,
AEMPS,815639,RxNorm,281,acyclovir
AEMPS,815639,Strength,50 MG,
AEMPS,815639,Route,Topical Product,
AEMPS,816108,Strength,1000 UNT,
AEMPS,816108,RxNorm,4249,factor IX
AEMPS,816108,Route,Injectable Product,
AEMPS,816181,Strength,10 MG,
AEMPS,816181,RxNorm,39993,zolpidem
AEMPS,816181,Route,Oral Product,
AEMPS,816207,RxNorm,3489,diosmin
AEMPS,816207,RxNorm,5281,hesperidin
AEMPS,816207,Route,Oral Product,
AEMPS,816421,Strength,1500 UNT,
AEMPS,816421,RxNorm,4249,factor IX
AEMPS,816421,Route,Injectable Product,
AEMPS,816462,Strength,10 MG,
AEMPS,816462,RxNorm,341248,ezetimibe
AEMPS,816462,Route,Oral Product,
AEMPS,816603,RxNorm,22759,diacetylrhein
AEMPS,816603,Strength,50 MG,
AEMPS,816603,Route,Oral Product,
AEMPS,816918,Strength,40 MG,
AEMPS,816918,RxNorm,6472,lovastatin
AEMPS,816918,Route,Oral Product,
AEMPS,817072,RxNorm,2105,carmustine
AEMPS,817072,Strength,7.7 MG,
AEMPS,817072,Route,Injectable Product,
AEMPS,817353,RxNorm,38413,torsemide
AEMPS,817353,Strength,5 MG,
AEMPS,817353,Route,Oral Product,
AEMPS,817445,Strength,100 MG,
AEMPS,817445,RxNorm,68244,lamivudine
AEMPS,817445,Route,Oral Product,
AEMPS,817601,RxNorm,38453,tramazoline
AEMPS,817601,Route,Nasal Product,
AEMPS,817700,RxNorm,2062,carboxymethylcellulose
AEMPS,817718,RxNorm,281,acyclovir
AEMPS,817718,Strength,50 MG,
AEMPS,817718,Route,Topical Product,
AEMPS,817817,Strength,10 MG,
AEMPS,817817,RxNorm,38413,torsemide
AEMPS,817817,Route,Oral Product,
AEMPS,817866,Strength,20 MG/ML,
AEMPS,817866,RxNorm,9384,rifampin
AEMPS,817866,Route,Oral Product,
AEMPS,817882,Strength,300 MG,
AEMPS,817882,RxNorm,9384,rifampin
AEMPS,817882,Route,Oral Product,
AEMPS,817916,Strength,20 MG,
AEMPS,817916,RxNorm,4278,famotidine
AEMPS,817916,Route,Oral Product,
AEMPS,817973,RxNorm,6038,isoniazid
AEMPS,817973,RxNorm,9384,rifampin
AEMPS,817973,Route,Oral Product,
AEMPS,818211,RxNorm,253204,trisodium citrate
AEMPS,818211,RxNorm,4850,glucose
AEMPS,818211,RxNorm,8591,potassium chloride
AEMPS,818211,RxNorm,9863,sodium chloride
AEMPS,818211,Route,Oral Product,
AEMPS,818435,RxNorm,1721603,tenofovir alafenamide
AEMPS,818435,Strength,245 MG,
AEMPS,818435,Route,Oral Product,
AEMPS,818534,RxNorm,11246,vitamin A
AEMPS,818534,Strength,12500 UNT,
AEMPS,818534,Route,Nasal Product,
AEMPS,818575,Strength,40 MG,
AEMPS,818575,RxNorm,4278,famotidine
AEMPS,818575,Route,Oral Product,
AEMPS,818971,Strength,2.5 MG/ML,
AEMPS,818971,RxNorm,2598,clonazepam
AEMPS,818971,Route,Oral Product,
AEMPS,818997,Strength,0.5 MG,
AEMPS,818997,RxNorm,2598,clonazepam
AEMPS,818997,Route,Oral Product,
AEMPS,819003,Strength,1 MG/ML,
AEMPS,819003,RxNorm,2598,clonazepam
AEMPS,819003,Route,Injectable Product,
AEMPS,819029,Strength,2 MG,
AEMPS,819029,RxNorm,2598,clonazepam
AEMPS,819029,Route,Oral Product,
AEMPS,819060,Strength,500 MG,
AEMPS,819060,RxNorm,6845,methocarbamol
AEMPS,819060,Route,Oral Product,
AEMPS,819144,Strength,20 MG/ML,
AEMPS,819144,RxNorm,5640,ibuprofen
AEMPS,819144,Route,Oral Product,
AEMPS,819151,RxNorm,352374,drotrecogin alfa
AEMPS,819169,RxNorm,352374,drotrecogin alfa
AEMPS,819219,Strength,200 MG,
AEMPS,819219,RxNorm,8727,progesterone
AEMPS,819219,Route,Oral Product,
AEMPS,819474,RxNorm,358262,fosamprenavir
AEMPS,819474,Strength,700 MG,
AEMPS,819474,Route,Oral Product,
AEMPS,819581,Strength,15 MG,
AEMPS,819581,RxNorm,3289,dextromethorphan
AEMPS,819581,Route,Oral Product,
AEMPS,819722,Strength,1500000 UNT,
AEMPS,819722,RxNorm,9991,spiramycin
AEMPS,819722,Route,Oral Product,
AEMPS,819854,RxNorm,36437,sertraline
AEMPS,819854,Strength,50 MG,
AEMPS,819854,Route,Oral Product,
AEMPS,820092,RxNorm,1897,calcium carbonate
AEMPS,820092,Strength,2500 MG,
AEMPS,820092,Route,Oral Product,
AEMPS,820308,Strength,500 MG,
AEMPS,820308,RxNorm,9524,sulfasalazine
AEMPS,820308,Route,Oral Product,
AEMPS,820415,RxNorm,1363917,Streptococcus pneumoniae
AEMPS,820415,RxNorm,854932,Streptococcus pneumoniae type 10A capsular polysaccharide antigen
AEMPS,820415,RxNorm,854934,Streptococcus pneumoniae type 11A capsular polysaccharide antigen
AEMPS,820415,RxNorm,854936,Streptococcus pneumoniae type 12F capsular polysaccharide antigen
AEMPS,820415,RxNorm,854940,Streptococcus pneumoniae type 15B capsular polysaccharide antigen
AEMPS,820415,RxNorm,854942,Streptococcus pneumoniae type 17F capsular polysaccharide antigen
AEMPS,820415,RxNorm,854950,Streptococcus pneumoniae type 2 capsular polysaccharide antigen
AEMPS,820415,RxNorm,854952,Streptococcus pneumoniae type 20 capsular polysaccharide antigen
AEMPS,820415,RxNorm,854954,Streptococcus pneumoniae type 22F capsular polysaccharide antigen
AEMPS,820415,RxNorm,854960,Streptococcus pneumoniae type 33F capsular polysaccharide antigen
AEMPS,820415,RxNorm,854962,Streptococcus pneumoniae type 4 capsular polysaccharide antigen
AEMPS,820415,RxNorm,854966,Streptococcus pneumoniae type 6B capsular polysaccharide antigen
AEMPS,820415,RxNorm,854968,Streptococcus pneumoniae type 7F capsular polysaccharide antigen
AEMPS,820415,RxNorm,854970,Streptococcus pneumoniae type 8 capsular polysaccharide antigen
AEMPS,820415,RxNorm,854972,Streptococcus pneumoniae type 9N capsular polysaccharide antigen
AEMPS,820415,Route,Injectable Product,
AEMPS,820530,RxNorm,10763,triamterene
AEMPS,820530,RxNorm,4603,furosemide
AEMPS,820530,Route,Oral Product,
AEMPS,820589,Strength,20 MG,
AEMPS,820589,RxNorm,29046,lisinopril
AEMPS,820589,Route,Oral Product,
AEMPS,820688,RxNorm,29046,lisinopril
AEMPS,820688,Strength,5 MG,
AEMPS,820688,Route,Oral Product,
AEMPS,820860,Strength,20 MG/ML,
AEMPS,820860,RxNorm,7052,morphine
AEMPS,820860,Route,Oral Product,
AEMPS,820910,Strength,3.5 MG,
AEMPS,820910,RxNorm,358258,bortezomib
AEMPS,820910,Route,Injectable Product,
AEMPS,821199,Strength,2 MG/ML,
AEMPS,821199,RxNorm,7052,morphine
AEMPS,821199,Route,Oral Product,
AEMPS,821249,RxNorm,6972,mineral oil
AEMPS,821249,Route,Oral Product,
AEMPS,821272,Strength,1 MG/ML,
AEMPS,821272,RxNorm,41126,fluticasone
AEMPS,821272,Route,Nasal Product,
AEMPS,821298,RxNorm,1599276,sulfur hexafluoride
AEMPS,821298,Strength,25 MG,
AEMPS,821298,Route,Injectable Product,
AEMPS,821934,Strength,2 MG/ML,
AEMPS,821934,RxNorm,7052,morphine
AEMPS,821934,Route,Oral Product,
AEMPS,821967,Strength,0.5 MG,
AEMPS,821967,RxNorm,73044,repaglinide
AEMPS,821967,Route,Oral Product,
AEMPS,822197,Strength,1000 MG,
AEMPS,822197,RxNorm,52582,mesalamine
AEMPS,822197,Route,Oral Product,
AEMPS,822221,Strength,1 MG/ML,
AEMPS,822221,RxNorm,2555,cisplatin
AEMPS,822221,Route,Injectable Product,
AEMPS,822494,Strength,100 MG,
AEMPS,822494,RxNorm,42355,fluvoxamine
AEMPS,822494,Route,Oral Product,
AEMPS,822528,Strength,10 MG,
AEMPS,822528,RxNorm,6719,memantine
AEMPS,822528,Route,Oral Product,
AEMPS,822635,RxNorm,11246,vitamin A
AEMPS,822635,RxNorm,1596450,gentamicin
AEMPS,822635,RxNorm,6837,methionine
AEMPS,822635,Route,Ophthalmic Product,
AEMPS,823187,Strength,50 MG/ML,
AEMPS,823187,RxNorm,723,amoxicillin
AEMPS,823187,Route,Oral Product,
AEMPS,823211,RxNorm,10180,sulfamethoxazole
AEMPS,823211,RxNorm,10829,trimethoprim
AEMPS,823211,Route,Oral Product,
AEMPS,823252,RxNorm,10180,sulfamethoxazole
AEMPS,823252,RxNorm,10829,trimethoprim
AEMPS,823252,Route,Oral Product,
AEMPS,823740,RxNorm,1546223,diatrizoic acid
AEMPS,823740,Strength,600 MG/ML,
AEMPS,823740,Route,Injectable Product,
AEMPS,823799,Strength,100 MG,
AEMPS,823799,RxNorm,9794,silymarin
AEMPS,823799,Route,Oral Product,
AEMPS,823971,RxNorm,14584,etonogestrel
AEMPS,823971,RxNorm,4124,ethinyl estradiol
AEMPS,823971,Route,Vaginal Product,
AEMPS,824177,RxNorm,2019,carbidopa
AEMPS,824177,RxNorm,6375,levodopa
AEMPS,824177,Route,Oral Product,
AEMPS,824268,Strength,10 MG,
AEMPS,824268,RxNorm,10753,tretinoin
AEMPS,824268,Route,Oral Product,
AEMPS,824284,RxNorm,2447,cholestyramine resin
AEMPS,824284,Strength,4000 MG,
AEMPS,824284,Route,Oral Product,
AEMPS,824342,Strength,250 MG,
AEMPS,824342,RxNorm,7975,penicillamine
AEMPS,824342,Route,Oral Product,
AEMPS,824367,RxNorm,6852,methotrimeprazine
AEMPS,824375,Strength,100 MG,
AEMPS,824375,RxNorm,6852,methotrimeprazine
AEMPS,824375,Route,Oral Product,
AEMPS,824391,Strength,25 MG,
AEMPS,824391,RxNorm,6852,methotrimeprazine
AEMPS,824391,Route,Oral Product,
AEMPS,824581,RxNorm,1952,camphor
AEMPS,824581,RxNorm,21116,eucalyptol
AEMPS,824581,RxNorm,319781,Eucalyptus extract
AEMPS,824581,RxNorm,33094,peppermint oil
AEMPS,824581,RxNorm,6750,menthol
AEMPS,824581,Route,Inhalant Product,
AEMPS,824920,RxNorm,36118,salmon calcitonin
AEMPS,825430,Strength,1 MG,
AEMPS,825430,RxNorm,73044,repaglinide
AEMPS,825430,Route,Oral Product,
AEMPS,825539,Strength,125 MG,
AEMPS,825539,RxNorm,6902,methylprednisolone
AEMPS,825539,Route,Injectable Product,
AEMPS,825943,Strength,10 MG,
AEMPS,825943,RxNorm,6901,methylphenidate
AEMPS,825943,Route,Oral Product,
AEMPS,826040,Strength,125 MG/ML,
AEMPS,826040,RxNorm,997602,citicoline
AEMPS,826040,Route,Injectable Product,
AEMPS,826479,RxNorm,236121,Echinacea angustifolia extract
AEMPS,826479,RxNorm,236778,trospium
AEMPS,826479,Route,Oral Product,
AEMPS,826495,RxNorm,195085,efavirenz
AEMPS,826495,Strength,600 MG,
AEMPS,826495,Route,Oral Product,
AEMPS,827279,RxNorm,322167,solifenacin
AEMPS,827279,Strength,5 MG,
AEMPS,827279,Route,Oral Product,
AEMPS,827394,RxNorm,282357,fulvestrant
AEMPS,827394,Strength,50 MG/ML,
AEMPS,827394,Route,Injectable Product,
AEMPS,827592,RxNorm,2549,cinnarizine
AEMPS,827592,Strength,75 MG/ML,
AEMPS,827592,Route,Oral Product,
AEMPS,827600,RxNorm,2549,cinnarizine
AEMPS,827600,Strength,75 MG,
AEMPS,827600,Route,Oral Product,
AEMPS,828293,RxNorm,105695,epoetin beta
AEMPS,828293,Strength,50000 UNT/ML,
AEMPS,828293,Route,Injectable Product,
AEMPS,828350,RxNorm,10171,sulfadiazine
AEMPS,828350,Strength,500 MG,
AEMPS,828350,Route,Oral Product,
AEMPS,828384,Strength,10 MG,
AEMPS,828384,RxNorm,2556,citalopram
AEMPS,828384,Route,Oral Product,
AEMPS,828509,Strength,3 MG/ML,
AEMPS,828509,RxNorm,625,ambroxol
AEMPS,828509,Route,Oral Product,
AEMPS,829044,Strength,150 MG/ML,
AEMPS,829044,RxNorm,236741,magnesium sulfate heptahydrate
AEMPS,829044,Route,Injectable Product,
AEMPS,829168,Strength,10 MG,
AEMPS,829168,RxNorm,8787,propranolol
AEMPS,829168,Route,Oral Product,
AEMPS,829176,Strength,40 MG,
AEMPS,829176,RxNorm,8787,propranolol
AEMPS,829176,Route,Oral Product,
AEMPS,829184,RxNorm,8787,propranolol
AEMPS,829598,Strength,2 MG,
AEMPS,829598,RxNorm,73044,repaglinide
AEMPS,829598,Route,Oral Product,
AEMPS,829762,RxNorm,4910,glycerin
AEMPS,829762,Route,Rectal Product,
AEMPS,829788,RxNorm,4910,glycerin
AEMPS,829788,Route,Rectal Product,
AEMPS,829804,RxNorm,4910,glycerin
AEMPS,829804,Route,Rectal Product,
AEMPS,830182,RxNorm,1314593,ovalbumin
AEMPS,830182,Strength,40 MG,
AEMPS,830182,Route,Oral Product,
AEMPS,830224,RxNorm,5973,ioxaglate
AEMPS,830224,Route,Injectable Product,
AEMPS,830323,Strength,300 MG/ML,
AEMPS,830323,RxNorm,5956,iohexol
AEMPS,830323,Route,Injectable Product,
AEMPS,830356,Strength,350 MG/ML,
AEMPS,830356,RxNorm,5956,iohexol
AEMPS,830356,Route,Injectable Product,
AEMPS,830695,RxNorm,236646,"insulin, protamine zinc, human"
AEMPS,830695,RxNorm,253182,"insulin, regular, human"
AEMPS,830695,Route,Injectable Product,
AEMPS,830927,Strength,20 MG,
AEMPS,830927,RxNorm,2556,citalopram
AEMPS,830927,Route,Oral Product,
AEMPS,831008,RxNorm,324072,dimethicone
AEMPS,831008,RxNorm,6915,metoclopramide
AEMPS,831008,RxNorm,7781,oxazepam
AEMPS,831008,RxNorm,OMOP999891,Fungal polyenzyme
AEMPS,831008,Route,Oral Product,
AEMPS,831081,Strength,0.1 MG,
AEMPS,831081,RxNorm,25126,fluocinolone
AEMPS,831081,Route,Topical Product,
AEMPS,831115,RxNorm,25126,fluocinolone
AEMPS,831115,RxNorm,7299,neomycin
AEMPS,831115,RxNorm,8163,phenylephrine
AEMPS,831115,Route,Nasal Product,
AEMPS,831131,RxNorm,25126,fluocinolone
AEMPS,831131,RxNorm,7299,neomycin
AEMPS,831131,Route,Otic Product,
AEMPS,831164,RxNorm,19476,bismuth subgallate
AEMPS,831164,RxNorm,236388,levomenthol
AEMPS,831164,RxNorm,25126,fluocinolone
AEMPS,831164,RxNorm,6387,lidocaine
AEMPS,831164,Route,Rectal Product,
AEMPS,831453,Strength,100 UNT/ML,
AEMPS,831453,RxNorm,274783,insulin glargine
AEMPS,831453,Route,Injectable Product,
AEMPS,832113,RxNorm,798306,"tetanus toxoid vaccine, inactivated"
AEMPS,832113,Route,Injectable Product,
AEMPS,832600,RxNorm,236466,Pygeum africanum preparation
AEMPS,832600,RxNorm,426,alanine
AEMPS,832600,RxNorm,4919,glycine
AEMPS,832600,RxNorm,70602,glutamate
AEMPS,832600,Route,Oral Product,
AEMPS,832725,Strength,10 MG,
AEMPS,832725,RxNorm,6719,memantine
AEMPS,832725,Route,Oral Product,
AEMPS,832899,Strength,0.1 MG,
AEMPS,832899,RxNorm,25126,fluocinolone
AEMPS,832899,Route,Rectal Product,
AEMPS,832964,RxNorm,283838,darbepoetin alfa
AEMPS,832964,Route,Injectable Product,
AEMPS,832998,Strength,200 MG,
AEMPS,832998,RxNorm,401713,carglumic acid
AEMPS,832998,Route,Oral Product,
AEMPS,833095,RxNorm,338036,pegfilgrastim
AEMPS,833095,Route,Injectable Product,
AEMPS,833434,Strength,200 MG,
AEMPS,833434,RxNorm,83682,cefditoren
AEMPS,833434,Route,Oral Product,
AEMPS,833491,RxNorm,10368,terbutaline
AEMPS,833657,RxNorm,3827,enalapril
AEMPS,833657,Strength,5 MG,
AEMPS,833657,Route,Oral Product,
AEMPS,833798,RxNorm,5492,hydrocortisone
AEMPS,833798,RxNorm,7821,oxytetracycline
AEMPS,833798,Route,Topical Product,
AEMPS,833806,RxNorm,5492,hydrocortisone
AEMPS,833806,RxNorm,7821,oxytetracycline
AEMPS,833806,Route,Topical Product,
AEMPS,834069,Strength,2.5 MG,
AEMPS,834069,RxNorm,5764,indapamide
AEMPS,834069,Route,Oral Product,
AEMPS,834143,RxNorm,59639,atosiban
AEMPS,834143,Strength,7.5 MG/ML,
AEMPS,834143,Route,Injectable Product,
AEMPS,834150,RxNorm,59639,atosiban
AEMPS,834150,Strength,7.5 MG/ML,
AEMPS,834150,Route,Injectable Product,
AEMPS,834176,RxNorm,10379,testosterone
AEMPS,834176,Strength,50 MG/ML,
AEMPS,834176,Route,Injectable Product,
AEMPS,834184,RxNorm,10379,testosterone
AEMPS,834184,Strength,125 MG/ML,
AEMPS,834184,Route,Injectable Product,
AEMPS,834473,RxNorm,281,acyclovir
AEMPS,834473,Strength,50 MG,
AEMPS,834473,Route,Topical Product,
AEMPS,834648,Strength,400 MG,
AEMPS,834648,RxNorm,7517,norfloxacin
AEMPS,834648,Route,Oral Product,
AEMPS,835322,Strength,75 MG,
AEMPS,835322,RxNorm,83818,irbesartan
AEMPS,835322,Route,Oral Product,
AEMPS,835355,Strength,150 MG,
AEMPS,835355,RxNorm,83818,irbesartan
AEMPS,835355,Route,Oral Product,
AEMPS,835371,RxNorm,2019,carbidopa
AEMPS,835371,RxNorm,60307,entacapone
AEMPS,835371,RxNorm,6375,levodopa
AEMPS,835371,Route,Oral Product,
AEMPS,835405,Strength,300 MG,
AEMPS,835405,RxNorm,83818,irbesartan
AEMPS,835405,Route,Oral Product,
AEMPS,835421,Strength,10 MG,
AEMPS,835421,RxNorm,23796,ebastine
AEMPS,835421,Route,Oral Product,
AEMPS,835454,Strength,20 MG,
AEMPS,835454,RxNorm,23796,ebastine
AEMPS,835454,Route,Oral Product,
AEMPS,835496,RxNorm,4257,factor VIII
AEMPS,835496,Strength,500 UNT,
AEMPS,835496,Route,Injectable Product,
AEMPS,835660,RxNorm,48203,clavulanate
AEMPS,835660,RxNorm,723,amoxicillin
AEMPS,835660,Route,Oral Product,
AEMPS,835835,RxNorm,10588,tiapride
